localidad_id,id_provincia,id_departamento,observacion,categoria,provincia,departamento,localidad,nombre,domicilio,piso,codigo_postal,codigo_area,telefono,mail,web,informacion_adicional,latitud,longitud,tipo_latitud_longitud,fuente,tipo_gestion,actualizacion
6490010,6,6490,,Librerias,Buenos Aires,Lomas de Zamora,Lomas de Zamora,El Aleph,Laprida 205,,,11,"42,164,821",administracion@elalephsrl.com,http://www.elaleph.com/,,-34.76073,-58.39975,Precisa,Fundación El Libro,Privado,2018
6490010,6,6490,,Librerias,Buenos Aires,Lomas de Zamora,Lomas De Zamora,La Ley Lomas,Ruta 4 Y Juan XXIII,,,11,"42,824,029",,https://www.thomsonreuters.com.ar/es/tienda.html,,-34.8303953,-58.4150777,Precisa,MisLibrerias,Privado,2018
6497060,6,6497,,Librerias,Buenos Aires,Luján,Lujan,Abecedario Librería Infantil Y Juvenil,Rivadavia 826,,,"2,323","430,285",abecedariolibreria@hotmail.com.ar,http://www.facebook.com/libreriaabecedario,,-34.678071,-58.4021549,Precisa,MisLibrerias,Privado,2018
6497060,6,6497,,Librerias,Buenos Aires,Luján,Lujan,Babilonia,Rivadavia 889,,,"2,323","427,777",librosbabilonia@yahoo.com.ar,s/d,,-34.6705533,-58.3910426,Precisa,MisLibrerias,Privado,2018
6515010,6,6515,,Librerias,Buenos Aires,Malvinas Argentinas,Los Polvorines,La Librería - Universidad Nacional de General Sarmiento,Juan María Gutierrez 1150,,,11,"44,697,578",dlago@ungs.edu.ar,s/d,,-34.52161,-58.70081,Precisa,Fundación El Libro,Privado,2018
6515010,6,6515,,Librerias,Buenos Aires,Malvinas Argentinas,Tortuguitas,Yenny Tortugas Open Mall,Constituyentes Y Panamericana Ramal Pilar Km 36,,,11,"55,444,610",,https://www.yenny-elateneo.com/,,-34.5780003,-58.4971894,Precisa,Yenny,Privado,2018
6525020,6,6525,,Librerias,Buenos Aires,Marcos Paz,Marcos Paz,El Yate,Avellaneda 2225,,,220,"47,719,700",libreriayate@ciudad.com.ar,s/d,,-38.0125215,-57.5520396,Precisa,Ediciones Colihue,Privado,2018
6525020,6,6525,,Librerias,Buenos Aires,Marcos Paz,Marcos Paz,Cúspide Libros (Village Pilar),Ruta Panamericana Km 50,,,"2,322","473,228",pilar@cuspide.com,http://www.cuspide.com/,,-34.398427,-59.0199821,Precisa,MisLibrerias,Privado,2018
6532020,6,6532,,Librerias,Buenos Aires,Mercedes,Mercedes,Tiempo De Papel,Calle 22 627,,6600,"2,324","435,455",tiemposdepapel@hotmail.com,s/d,,-34.651998,-59.43086,Precisa,MisLibrerias,Privado,2018
6532020,6,6532,,Librerias,Buenos Aires,Mercedes,Mercedes,Chelen Libros,Calle 24 617,,6600,"2,324","434,007",ventaschelen@gmail.com,https://www.facebook.com/chelenlibros/,,-34.7936613,-58.243424,Precisa,MisLibrerias,Privado,2018
6532020,6,6532,,Librerias,Buenos Aires,Mercedes,Mercedes,Tiempos de Papel,Calle 27 374 (entre 16 Y 18),,6600,"2,324","435,455",tiemposdepapel@hotmail.com,s/d,,-34.65367,-59.43179,Precisa,Fundación El Libro,Privado,2018
6539010,6,6539,,Librerias,Buenos Aires,Merlo,Merlo,El Atril,Av. Del Libertador 387,,,220,4489-4860,dp@libreriaselatril.com.ar,https://www.elatril.com.ar/,,-34.67139,-58.72456,Precisa,Fundación El Libro,Privado,2018
6539010,6,6539,,Librerias,Buenos Aires,Merlo,Merlo,ABC II,Av. Del Libertador 403,,,220,0220-4826-656,abc2merlo@hotmail.com,s/d,,-34.5900387,-58.3794986,Precisa,Ediciones Colihue,Privado,2018
6539010,6,6539,,Librerias,Buenos Aires,Merlo,Merlo,Oesm - Merlo,Av. Libertador 171,,,220,0220 482 0778,,http://organizacionescolar.com.ar/,,-34.5920985,-58.3763473,Precisa,MisLibrerias,Privado,2018
6553020,6,6553,,Librerias,Buenos Aires,Monte Hermoso,Monte Hermoso,Ricel Ii,Dufaur 235 y El Faro,,8153,,,libreriasricel@yahoo.com.ar,s/d,,-38.9875031,-61.2868579,Precisa,MisLibrerias,Privado,2018
6560010,6,6560,,Librerias,Buenos Aires,Moreno,Moreno,Libros Hadas,Asconape 139,,,237,"4,638,110",hadaslibros@hotmail.com,https://www.facebook.com/Hadas-Libros-1797213380527470/,,-34.6517293,-58.7910275,Precisa,Ediciones Colihue,Privado,2018
6560010,6,6560,,Librerias,Buenos Aires,Moreno,Moreno,Organización Escolar San Miguel,Bartolomé Mitre 2553,,,237,"4,633,428",,https://organizacionescolar.com.ar/,,-34.64989,-58.78655,Precisa,Fundación El Libro,Privado,2018
6560010,6,6560,,Librerias,Buenos Aires,Moreno,Moreno,Lipi-Bropos,Martinez Melo 178,,,237,"4,664,351",,https://www.facebook.com/libreria.lipibropos?lst=100000853543779%3A100004074728458%3A1527541777,,-34.6517058,-58.7878827,Precisa,Ediciones Colihue,Privado,2018
6560010,6,6568,,Librerias,Buenos Aires,Moron,Castelar,La Cueva,Av. Int. Arias 2354,,1712,11,"44,894,164",azulromina@yahoo.com.ar,s/d,,-36.5644245,-62.6003641,Precisa,Ediciones Colihue,Privado,2018
6560010,6,6568,,Librerias,Buenos Aires,Moron,Castelar,Yenny (Plaza Oeste),Av. Juan Manuel De Rosas 658,,1712,11,"46,287,369",plazaoeste@yenny.com,https://www.yenny-elateneo.com/,,-38.7395936,-62.2257466,Precisa,MisLibrerias,Privado,2018
6560010,6,6568,,Librerias,Buenos Aires,Moron,Castelar,Nueva Librería Alemana,Bartolome Mitre 2466,,1712,,,libreriaalemana@yahoo.com,s/d,,-34.6086601,-58.4013883,Precisa,Ediciones Colihue,Privado,2018
6560010,6,6568,,Librerias,Buenos Aires,Moron,Castelar,Deva'S,Carlos Casares 1076,,1712,11,"44,892,311",tncastelar@devas.com,http://www.ayurdevas.com/cat/libros-y-musica,,-34.6489501,-58.6421878,Precisa,MisLibrerias,Privado,2018
6560010,6,6568,,Librerias,Buenos Aires,Moron,Haedo,Galerna,Av. Rivadavia 16299,,1706,11,"1,566,906,255",,s/d,,-34.64591,-58.59313,Precisa,Fundación El Libro,Privado,2020
6560010,6,6568,,Librerias,Buenos Aires,Moron,Haedo,Eniebooks,Carlos Tejedor 1359,,1706,,,,s/d,,-34.541357,-58.5166364,Precisa,MisLibrerias,Privado,2018
6560010,6,6568,,Librerias,Buenos Aires,Moron,Haedo,Lelikelen,Fassola 302,,1706,11,"63,798,563",librerialelikelen@gmail.com,s/d,,-34.64129,-58.5911,Precisa,Fundación El Libro,Privado,2018
6560010,6,6568,,Librerias,Buenos Aires,Moron,Haedo,Yenny,Juan Manuel de Rosas 658,,1706,11,"46,287,369",,https://www.yenny-elateneo.com/,,-34.63412,-58.62958,Precisa,Fundación El Libro,Privado,2018
6560010,6,6568,,Librerias,Buenos Aires,Moron,Haedo,Lalybreria,Murias 305,,1706,11,"46,008,799",lalybreria@gmail.com,s/d,,-34.645942,-58.590947,Precisa,BuscasLibros,Privado,2018
6568010,6,6568,,Librerias,Buenos Aires,Moron,Morón,El Atril,25 De mayo 0130,,1708,11,46290900 int 102,administracion@libreriaselatril.com.ar,https://www.elatril.com.ar/,,-34.606109,-58.3709368,Precisa,Ediciones Colihue,Privado,2018
6568010,6,6568,,Librerias,Buenos Aires,Moron,Morón,Asterion Libros,25 De mayo 0241,,1708,11,"44,890,908",asterionlibros2000@yahoo.com.ar,s/d,,-34.6050521,-58.3709729,Precisa,Ediciones Colihue,Privado,2018
6568010,6,6568,,Librerias,Buenos Aires,Moron,Morón,El Aleph,25 de mayo 0251,,1708,11,"42,164,821",administracion@elalephsrl.com,http://www.elaleph.com/,,-34.65099,-58.61992,Precisa,Fundación El Libro,Privado,2018
6568010,6,6568,,Librerias,Buenos Aires,Moron,Morón,Vuelo Nocturno Libros,25 De mayo 0362,,1708,11,"44,835,532",rbianchini@reddellibro.com,https://www.facebook.com/Vuelo-Nocturno-Libros-671899349534984/,,-34.6033909,-58.371201,Precisa,Ediciones Colihue,Privado,2018
6568010,6,6568,,Librerias,Buenos Aires,Moron,Morón,Oesm,Bartolome Mitre 2553,,1708,11,"4,633,428",,https://organizacionescolar.com.ar/,,-34.6085437,-58.4025336,Precisa,MisLibrerias,Privado,2018
6568010,6,6568,,Librerias,Buenos Aires,Moron,Morón,U de Morón,Cabildo 181,,1708,11,"46,285,623",fernando@udemoron.com.ar,s/d,,-34.64661,-58.61968,Precisa,Fundación El Libro,Privado,2018
6568010,6,6568,,Librerias,Buenos Aires,Moron,Morón,Yenny Plaza Oeste,Juan Manuel De Rosas 658,,1708,11,,,https://www.yenny-elateneo.com/,,-35.5651409,-58.0165815,Precisa,Yenny,Privado,2018
6568010,6,6568,,Librerias,Buenos Aires,Moron,Morón,El Atril,Saavedra 382,,1708,11,"46,290,900",dp@libreriaselatril.com.ar,https://www.elatril.com.ar/,,-34.6143585,-58.4030704,Precisa,MisLibrerias,Privado,2018
6568010,6,6568,,Librerias,Buenos Aires,Moron,Morón,Rauch,Salta 181,,1708,11,"46,293,082",libreria-rauch@hotmail.com,s/d,,-34.6106741,-58.3833551,Precisa,Ediciones Colihue,Privado,2018
6568010,6,6568,,Librerias,Buenos Aires,Moron,Morón,ABC I,Sarmiento 789,,1708,11,"44,831,304",abcmoron@hotmail.com,s/d,,-34.6046964,-58.377847,Precisa,Ediciones Colihue,Privado,2018
6568010,6,6568,,Librerias,Buenos Aires,Moron,Morón,El Atril,Sarmiento 846,,1708,11,"44,894,860",dp@libreriaselatril.com.ar,https://www.elatril.com.ar/,,-34.64837,-58.6205,Precisa,Fundación El Libro,Privado,2018
6568010,6,6568,,Librerias,Buenos Aires,Moron,Palomar,Librería Rodríguez,De Los Jacarandaes 6144,,1708,11,"47,514,256",rodriguezcjardin@yahoo.com.ar,s/d,,-34.6031075,-58.5911735,Precisa,MisLibrerias,Privado,2018
6581040,6,6581,,Librerias,Buenos Aires,Necochea,Necochea,Némesis,Av. 2 4186,,,"2,262","521,062",nemesisnecochea@yahoo.com.ar,s/d,,-38.58352,-58.73012,Precisa,Fundación El Libro,Privado,2018
6581040,6,6581,,Librerias,Buenos Aires,Necochea,Necochea,Uroboros,Calle 64 2932,,,"2,262","526,83",uroboros@telpin.com.ar,s/d,,-34.9683167,-57.985351,Precisa,Ediciones Colihue,Privado,2018
6581040,6,6581,,Librerias,Buenos Aires,Necochea,Necochea,Sor Juana - Tienda De Libros,Calle 64 3085,,,"2,262","523,384",sorjuana_libros@yahoo.com.ar,s/d,,-34.9712062,-57.9885787,Precisa,Ediciones Colihue,Privado,2018
6588100,6,6588,,Librerias,Buenos Aires,9 De julio,9 De julio,Instituto Cultural Marianista,Edison 1151,,,"2,317","422,786",moapella@gmail.com,s/d,,-34.4988642,-58.511998,Precisa,MisLibrerias,Privado,2018
6588100,6,6588,,Librerias,Buenos Aires,9 De julio,9 De julio,La Librería,Hipolito Yrigoyen 911,,,"2,317","431,622",lalibreria@internueve.com.ar,https://www.facebook.com/pg/La-Libreria-de-9-de-Julio-164938246867573/about/?ref=page_internal,,-34.631663,-58.5121216,Precisa,Ediciones Colihue,Privado,2018
6588100,6,6588,,Librerias,Buenos Aires,9 De julio,9 De julio,Cuento Con Vos,Ramon N. Poratti 1177,,,"2,317","520,206",andrea@cuentoconvos.com,https://www.facebook.com/pg/CuentoConVosLibreria/about/?ref=page_internal,,-34.6036844,-58.3815591,Precisa,MisLibrerias,Privado,2018
6595070,6,6595,,Librerias,Buenos Aires,Olavarría,Olavarría,Insurgente Librería,Belgrano 3345,,,"2,284","411,6",libreriainsurgente@yahoo.com.ar,s/d,,-34.5749432,-58.5340938,Precisa,Ediciones Colihue,Privado,2018
6595070,6,6595,,Librerias,Buenos Aires,Olavarría,Olavarría,Naranjo En Flor,Coronel Suarez 1857,,,"2,284","411,707",arielmainini@hotmail.mail,s/d,,-34.5249738,-58.749161,Precisa,Ediciones Colihue,Privado,2018
6595070,6,6595,,Librerias,Buenos Aires,Olavarría,Olavarría,El Faro De Alejandría,Necochea 3147,,,"2,284","411,364",,https://www.facebook.com/pg/El-Faro-de-Alejandr%C3%ADa-1011563338885911/about/?ref=page_internal,,-34.6691919,-58.5431824,Precisa,MisLibrerias,Privado,2018
6595070,6,6595,,Librerias,Buenos Aires,Olavarría,Olavarría,Atenea Libros,Vicente Lopez 2875,,,"2,284","442,289",atenealibros@fibertel.com,s/d,,-34.58682,-58.3964822,Precisa,Ediciones Colihue,Privado,2018
6609080,6,6609,,Librerias,Buenos Aires,Pehuajó,Pehuajó,Pinocho,Av. Mitre 464,,,"2,396","403,333",pinocholibro@yahoo.com.ar,s/d,,-34.7521718,-58.216136,Precisa,Ediciones Colihue,Privado,2018
6609090,6,6609,,Librerias,Buenos Aires,Pehuajó,San Bernardo,Celeste,Chiozza 3054,,,,,,s/d,,-36.6830101,-56.6783864,Precisa,Ediciones Colihue,Privado,2018
6609090,6,6609,,Librerias,Buenos Aires,Pehuajó,San Bernardo,El Aleph,J. C. Chioza 2309,,,11,"42,164,821",administracion@elalephsrl.com,http://www.elaleph.com/,,-36.69244,-56.67768,Precisa,Fundación El Libro,Privado,2018
6623100,6,6623,,Librerias,Buenos Aires,Pergamino,Pergamino,Avenida,Julio Argentino Roca 1079,,,"2,477","428,209",elavenida@bbt11.com.ar,s/d,,-38.0199154,-57.5420413,Precisa,Ediciones Colihue,Privado,2018
6623100,6,6623,,Librerias,Buenos Aires,Pergamino,Pergamino,Librería San Pablo - Pergamino,Merced 1027,,,"2,477","427,775",sppergamino@sanpablo.com.ar,http://www.sanpablo.com.ar/comprar/index.php?cPath=10,,-33.8979424,-60.5759449,Precisa,MisLibrerias,Privado,2018
6623100,6,6623,,Librerias,Buenos Aires,Pergamino,Pergamino,Cursiva libros,Merced 454,,,"2,477","419,726",cursivalibros@gmail.com,https://www.facebook.com/pg/CursivaLibros/about/?ref=page_internal,,-33.8931116,-60.5737698,Precisa,MisLibrerias,Privado,2018
6638040,6,6638,,Librerias,Buenos Aires,Pilar,Del Viso,Pasen y Lean - Boutique de Libros,French 1320,,,,,pasenyleanliteratura@gmail.com,https://www.facebook.com/pg/pasenyleanlit/about/?ref=page_internal,,-34.45225,-58.79707,Precisa,Fundación El Libro,Privado,2018
6638040,6,6638,,Librerias,Buenos Aires,Pilar,Del Viso,Bookseller Librerías - Paseo Pilar,Panamericana Km 44,,,,,,https://www.facebook.com/pg/delacruzeditorial/about/?ref=page_internal,,-34.5461626,-58.4885078,Precisa,MisLibrerias,Privado,2018
6638040,6,6638,,Librerias,Buenos Aires,Pilar,Del Viso,La Orden Del Norte,Panamericana Km 44 (Shopping Paseo Pilar),,,"2,32","657,027",laordendelnorte@gmail.com,s/d,,-34.6036844,-58.3815591,Precisa,MisLibrerias,Privado,2018
6638040,6,6638,,Librerias,Buenos Aires,Pilar,Pilar,Cúspide Pilar Village Cinema,Chubut 5,,,,,pilar@cuspide.com,http://www.cuspide.com/,,-34.4420793,-58.8731417,Precisa,Cúspide,Privado,2018
6638040,6,6638,,Librerias,Buenos Aires,Pilar,Pilar,Oesm - Pilar,Ituzaingo 633,,,230,"4,428,495",,http://organizacionescolar.com.ar,,-34.6298618,-58.373833,Precisa,MisLibrerias,Privado,2018
6638040,6,6638,,Librerias,Buenos Aires,Pilar,Pilar,Yenny Palmas Del Pilar,Las Magnolias 754. Panamericana Km 50,,,230,"4,668,620",,https://www.yenny-elateneo.com/,,-34.6036844,-58.3815591,Precisa,Yenny,Privado,2018
6638040,6,6638,,Librerias,Buenos Aires,Pilar,Pilar,Kel,"Panamericana R. Pilar Km 36,5",,,,,,http://www.kelediciones.com/,,-34.45363,-58.72784,Precisa,Fundación El Libro,Privado,2018
6638040,6,6638,,Librerias,Buenos Aires,Pilar,Pilar,Librería Galerna,Panamericana R. Pilar Km 44,,,230,"4,374,390",pilar@galerna.net,s/d,,-34.4488673,-58.7487399,Precisa,MisLibrerias,Privado,2018
6638040,6,6638,,Librerias,Buenos Aires,Pilar,Pilar,Galerna,Panamericana Ramal Pilar Km 54.5,,,230,"4,374,390",pilar@galerna.net,s/d,,-34.44944,-58.91688,Precisa,Fundación El Libro,Privado,2018
6638040,6,6638,,Librerias,Buenos Aires,Pilar,Pilar,Deva'S,Shopping Torres Del Sol Panamericana Km 50,,,"2,322","666,34",tnpilar@devas.com,http://www.ayurdevas.com/cat/libros-y-musica,,-34.6036844,-58.3815591,Precisa,MisLibrerias,Privado,2018
6638040,6,6638,,Librerias,Buenos Aires,Pilar,Pilar,Kel,Panamericana Km 50 Palmas del Pilar,,,,,,http://www.kelediciones.com/,,-34.44626,-58.86882,Precisa,Fundación El Libro,Privado,2018
6644010,6,6644,,Librerias,Buenos Aires,Pinamar,Cariló,Cúspide Libros,Castaño 274,,,,,carilo@cuspide.com,http://www.cuspide.com/,,-37.1657908,-56.904581,Precisa,MisLibrerias,Privado,2018
6644010,6,6644,,Librerias,Buenos Aires,Pinamar,Cariló,Libros del Encuentro,Divisadero 1526,,,"2,254","570,73",espositolibros@gesell.com.ar,s/d,,-37.16575,-56.90359,Precisa,Fundación El Libro,Privado,2018
6644010,6,6644,,Librerias,Buenos Aires,Pinamar,Cariló,Libros Bohm,Divisadero 1560,,,"2,254","571,94",libros_bohm@telpin.com.ar,http://www.librosbohm.com,,-37.16552,-56.90377,Precisa,Fundación El Libro,Privado,2018
6644010,6,6644,,Librerias,Buenos Aires,Pinamar,Pinamar,El Túnel Libros (Pinamar),Av. Enrique Shaw 87,,,"2,254","4,058,226",altunel@ciudad.com.ar,https://www.facebook.com/pg/ElTunelLibrosPinamar/about/?ref=page_internal,,-37.0967181,-56.8511342,Precisa,MisLibrerias,Privado,2018
6644010,6,6644,,Librerias,Buenos Aires,Pinamar,Pinamar,Alfonsina Libros,Jason 350,,,"2,254","483,574",,s/d,,-37.1132331,-56.8626629,Precisa,MisLibrerias,Privado,2018
6658010,6,6658,,Librerias,Buenos Aires,Quilmes,Bernal,Librería Galerna (Bernal),Belgrano 423,,,11,"42,512,692",,s/d,,-34.4694723,-58.5097872,Precisa,MisLibrerias,Privado,2018
6658010,6,6658,,Librerias,Buenos Aires,Quilmes,Bernal,Casa Lema,Chiclana 130,,,11,"42,516,900",,s/d,,-38.7193099,-62.2648808,Precisa,Ediciones Colihue,Privado,2018
6658010,6,6658,,Librerias,Buenos Aires,Quilmes,Quilmes,El Monje Libros,Alsina 285,,,11,"42,538,008",elmonjelibros@yahoo.com.ar,https://www.facebook.com/pg/elmonje.libros/about/?ref=page_internal,,-34.7395519,-58.3926454,Precisa,Ediciones Colihue,Privado,2018
6658010,6,6658,,Librerias,Buenos Aires,Quilmes,Quilmes,Deva'S,Alvear 553,,,11,"42,579,824",tnquilmes@devas.com,http://www.ayurdevas.com/cat/libros-y-musica,,-34.7204707,-58.2560214,Precisa,MisLibrerias,Privado,2018
6658010,6,6658,,Librerias,Buenos Aires,Quilmes,Quilmes,Así Te Lo Cuento,Colón 140,,,11,"42,575,198",carlamorrone@hotmail.com,s/d,,-34.6411945,-58.5545289,Precisa,MisLibrerias,Privado,2018
6658010,6,6658,,Librerias,Buenos Aires,Quilmes,Quilmes,Semillas De Menta,Garibaldi 215,,,11,"34,563,233",semillasdementa@gmail.com,https://www.semillasdementa.com.ar/,,-34.7235401,-58.2558349,Precisa,MisLibrerias,Privado,2018
6658010,6,6658,,Librerias,Buenos Aires,Quilmes,Quilmes,Sbs Quilmes,Mitre 536,,,11,"42,533,093",quilmes@sbs.com.ar,https://sbs.com.ar/,,-34.3481049,-58.7942601,Precisa,MisLibrerias,Privado,2018
6658010,6,6658,,Librerias,Buenos Aires,Quilmes,Quilmes,Ramos Libros De Morelli M.A.,Mitre 579,,,11,"42,576,353",ramoslibros@hotmail.com,s/d,,-34.3476247,-58.7947032,Precisa,Ediciones Colihue,Privado,2018
6658010,6,6658,,Librerias,Buenos Aires,Quilmes,Quilmes,El Aleph,Rivadavia 202,,,11,"42,164,821",administracion@elalephsrl.com,http://www.elaleph.com/,,-34.72201,-58.25734,Precisa,Fundación El Libro,Privado,2018
6658010,6,6658,,Librerias,Buenos Aires,Quilmes,San Francisco Solano,El Aleph,Calle 844 2357,,,11,"42,128,830",administracion@elalephsrl.com,http://www.elaleph.com/,,-34.77924,-58.31065,Precisa,Fundación El Libro,Privado,2018
6665060,6,6665,,Librerias,Buenos Aires,Ramallo,Villa Ramallo,Amma Libros,Belgrano 1070,,,,,,s/d,,-34.644011,-58.5797483,Precisa,Ediciones Colihue,Privado,2018
6693020,6,6693,,Librerias,Buenos Aires,Roque Perez,Roque Perez,Los libros de Julia,Tarigo 1479,,,"2,227","612,312",Loslibrosdejulia@hotmail.com,https://www.facebook.com/pg/loslibrosdejulia/about/?ref=page_internal,,-35.39964,-59.33779,Precisa,Fundación El Libro,Privado,2018
6700070,6,6700,,Librerias,Buenos Aires,Pigué,Saavedra,Yenny (Dot Baires Shopping),Vedia Entre Melian Y Arias,,,11,"37,210,243",dotbaires@yenny.com,https://www.yenny-elateneo.com/,,-34.4979018,-61.5423677,Precisa,MisLibrerias,Privado,2018
6714060,6,6714,,Librerias,Buenos Aires,Salto,Salto,Nueva paradoja Crecer leyendo,Bolivar 268,,2741,,"1,553,857,161",valeriaviz@gmail.com,https://www.facebook.com/pg/nuevaparadoja/about/?ref=page_internal,,-34.28857,-60.25152,Precisa,Fundación El Libro,Privado,2018
6728040,6,6728,,Librerias,Buenos Aires,San Andres De Giles,San Andres De Giles,La Ruca libros,Rivadavia 490,,6720,"2,325","442,708",larucalibros@gilesonline.com.ar,https://www.facebook.com/pg/laruca.libros/about/?ref=page_internal,,-34.44198,-59.44703,Precisa,Fundación El Libro,Privado,2018
6735020,6,6735,,Librerias,Buenos Aires,San Antonio de Areco,San Antonio de Areco,Las Iriarte,San Martín 302,,,11,"41,879,987",las.iriarte@gmail.com,s/d,,-34.2462223,-59.4747556,Precisa,Fundación El Libro,Privado,2018
6749010,6,6749,,Librerias,Buenos Aires,San Fernando,San Fernando,Arana Casa,3 De febrero 1799,,,11,"47,465,012",martaoyazabal@hotmail.com.ar,s/d,,-34.5621293,-58.4496252,Precisa,Ediciones Colihue,Privado,2018
6749010,6,6749,,Librerias,Buenos Aires,San Fernando,San Fernando,El Enebro,Constitucion 1120,,,11,"45,491,866",el_enebro@yahoo.com.ar,https://www.facebook.com/pg/El-Enebro-Libros-San-Fernando-679015332154945/about/?ref=page_internal,,-34.6246125,-58.3817459,Precisa,Ediciones Colihue,Privado,2018
6756010,6,6756,,Librerias,Buenos Aires,San Isidro,Acassuso,Armando Santiago Brizzola,Eduardo Costa 801,,,,,,s/d,,-34.4791326,-58.5047203,Precisa,MisLibrerias,Privado,2018
6756010,6,6756,,Librerias,Buenos Aires,San Isidro,Beccar,Witche'S Book,Blanco Encalada 2255,,,11,"47,352,742",libreriawb@hotmail.com,s/d,,-34.5583585,-58.4576972,Precisa,Ediciones Colihue,Privado,2018
6756010,6,6756,,Librerias,Buenos Aires,San Isidro,Beccar,De La Ribera,Libertador 18280,,,11,"47,478,963",delariberamail@gmail.com,s/d,,-34.5385547,-58.5623802,Precisa,Ediciones Colihue,Privado,2018
6756010,6,6756,,Librerias,Buenos Aires,San Isidro,Beccar,El Pulpo Negro,Uruguay 802,,,11,"47,420,848",pulponegro@pulponegro.com.ar,s/d,,-34.45467,-58.53153,Precisa,Fundación El Libro,Privado,2018
6756010,6,6756,,Librerias,Buenos Aires,San Isidro,Martínez,El Mono Sabio,Albarellos 1920,,,11,"47,987,127",guadalupegon2012@hotmail.com,s/d,,-34.4884417,-58.499689,Precisa,Ediciones Colihue,Privado,2018
6756010,6,6756,,Librerias,Buenos Aires,San Isidro,Martínez,La Boutique del Libro,Arenales 2048,,,11,"47,989,073",martinez@boutiquedellibro.com.ar,https://www.boutiquedellibro.com.ar/,,-34.5945606,-58.3965615,Precisa,Ediciones Colihue,Privado,2018
6756010,6,6756,,Librerias,Buenos Aires,San Isidro,Martínez,Boutique Del Libro (Unicenter),Av. Parana 3745,,,11,"47,174,873",unicenter@boutiquedellibro.com.ar,https://www.boutiquedellibro.com.ar/,,-34.5086274,-58.5232129,Precisa,MisLibrerias,Privado,2018
6756010,6,6756,,Librerias,Buenos Aires,San Isidro,Martínez,Kel (Martínez),Emilio Frers 2228,,,11,"47,175,603",,http://www.kelediciones.com/,,-34.506456,-58.53209,Precisa,MisLibrerias,Privado,2018
6756010,6,6756,,Librerias,Buenos Aires,San Isidro,Martínez,Cúspide Martínez,Gral. Alvear 115,,,,,martinez115@cuspide.com,http://www.cuspide.com/,,-34.811405,-58.4615357,Precisa,Cúspide,Privado,2018
6756010,6,6756,,Librerias,Buenos Aires,San Isidro,Martínez,Oesm - Martínez,Hipolito Yrigoyen 15,,,11,"47,936,165",,http://organizacionescolar.com.ar/,,-34.8162142,-58.468143,Precisa,MisLibrerias,Privado,2018
6756010,6,6756,,Librerias,Buenos Aires,San Isidro,Martínez,Sbs Martínez,Hipolito Yrigoyen 2801,,,11,"51,977,706",martinez@sbs.com.ar,https://sbs.com.ar/,,-34.6112118,-58.4059369,Precisa,MisLibrerias,Privado,2018
6756010,6,6756,,Librerias,Buenos Aires,San Isidro,Martínez,Yenny Unicenter,Parana 3745,,,11,"45,138,330",,https://www.yenny-elateneo.com/,,-34.5086274,-58.5232129,Precisa,Yenny,Privado,2018
6756010,6,6756,,Librerias,Buenos Aires,San Isidro,Martínez,Kel,Paraná 3745 Unicenter,,,,,,http://www.kelediciones.com/,,-34.50862,-58.52321,Precisa,Fundación El Libro,Privado,2018
6756010,6,6756,,Librerias,Buenos Aires,San Isidro,Martínez,Alfredo Ferraro libros,Paraná 4059,,,11,"1,540,875,161",alfredoferraro@hotmail.com,s/d,,-34.51156,-58.52816,Precisa,Fundación El Libro,Privado,2018
6756010,6,6756,,Librerias,Buenos Aires,San Isidro,San Isidro,Ágape Libros,9 de julio 0469,,,11,"47,470,817",agape@agape-libros.com.ar,http://www.agape-libros.com.ar/,,-34.4685,-58.51067,Precisa,Fundación El Libro,Privado,2018
6756010,6,6756,,Librerias,Buenos Aires,San Isidro,San Isidro,Librería San Pablo - San Isidro,Acassuso 263,,,11,"47,439,169",spsanisidro@sanpablo.com.ar,http://www.sanpablo.com.ar/comprar/index.php?cPath=10,,-34.470292,-58.51105,Precisa,MisLibrerias,Privado,2018
6756010,6,6756,,Librerias,Buenos Aires,San Isidro,San Isidro,Deva'S,Acassuso 326,,,11,"47,474,275",,http://www.ayurdevas.com/cat/libros-y-musica,,-34.4698388,-58.511853,Precisa,MisLibrerias,Privado,2018
6756010,6,6756,,Librerias,Buenos Aires,San Isidro,San Isidro,El Rio Libros,Acasusso 215,,,11,"47,470,440",info@elriolibros.com.ar,http://www.elriolibros.com.ar/,,-34.7060851,-58.5942868,Precisa,MisLibrerias,Privado,2018
6756010,6,6756,,Librerias,Buenos Aires,San Isidro,San Isidro,El Enebro Libros,Av. Juan Segundo Fernandez 1247,,,11,"47,236,779",elenebrosanisidro@gmail.com,s/d,,-34.4808425,-58.5531526,Precisa,MisLibrerias,Privado,2018
6756010,6,6756,,Librerias,Buenos Aires,San Isidro,San Isidro,Cúspide San Isidro,Av. Juan Segundo Fernandez 55,,,,,sanisidro55@cuspide.com,http://www.cuspide.com/,,-34.4915689,-58.5473881,Precisa,Cúspide,Privado,2018
6756010,6,6756,,Librerias,Buenos Aires,San Isidro,San Isidro,Águila libros,Billinghurst 671,,,11,"47,238,384",pablosantoro@gmail.com,http://www.aguiladistribuidora.com.ar/,,-34.47812,-58.53514,Precisa,Fundación El Libro,Privado,2018
